Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression,Average Intron Length,Average Exon Length
ENSG00000176994,140775,181.6206897,235.3611111,8934,8310
ENSG00000214860,645027,70.13793103,103.1666667,19782,1991
ENSG00000171916,654346,11.48275862,12.94444444,16488,1673
ENSG00000108448,147166,258.4137931,323.0555556,6881.571429,2090.714286
ENSG00000171931,10517,8.034482759,10.58333333,15937,3419.5
ENSG00000171928,51030,988.8965517,1207.333333,47312,1789
ENSG00000141127,5636,663.4827586,750.6388889,12444.33333,1791.333333
ENSG00000154025,125206,1.344827586,2.694444444,26871.6,2085.6
ENSG00000189152,400581,8,4.027777778,60800,967
ENSG00000072134,22905,1657.896552,1457.361111,6074.636364,3061.636364
ENSG00000166484,5598,558.1034483,559.6666667,1226.75,2921.75
ENSG00000128482,7732,229.6206897,44.13888889,882.5,2169.75
ENSG00000142494,55244,74.34482759,35.86111111,5122.888889,2421
ENSG00000072210,224,1859.517241,2081.861111,10809.5,3642.25
ENSG00000128487,92521,624.7241379,646.5833333,57237.25,4237.375
ENSG00000214819,256223,0.034482759,0,280,1048
ENSG00000109016,25979,578.1724138,524.2222222,34375,1292.5
ENSG00000034152,5606,2173.689655,1350.138889,11401.75,2261.25
ENSG00000184185,3768,69.82758621,13.38888889,24044,5062.5
ENSG00000256618,100462977,2.344827586,1.805555556,0,1555
ENSG00000109046,26118,8451.275862,9232.416667,4521.333333,2594.333333
ENSG00000141068,8844,1274.655172,735.8611111,23685,3329.5
ENSG00000168961,3965,1709.517241,1898.222222,8383,1639.75
ENSG00000087095,51701,735.5172414,1157.916667,300358,3538
ENSG00000109084,27346,2423.206897,5807,14046,2568
ENSG00000109079,7126,1718.862069,1884.333333,6834.333333,3559.333333
ENSG00000244045,147007,383.7586207,571.25,5908,1449
ENSG00000004139,23098,815.7241379,764.5,8393,3969
ENSG00000007216,9058,8.379310345,1.888888889,8148,2254
ENSG00000109101,8456,71.06896552,109.1944444,20276,2781.5
ENSG00000109111,6830,4429.931034,4224.5,11760.66667,4608.333333
ENSG00000198242,6147,23924.58621,24027.63889,3205,1015.5
ENSG00000238649,26809,0,0,0,63
ENSG00000160602,284086,413.7931034,463.1111111,22190,2858
ENSG00000076604,9618,3405.896552,4768.944444,4464.5,1832.5
ENSG00000132591,26284,872.7586207,1398.555556,672.25,1553.75
ENSG00000179761,51268,58.06896552,31.58333333,23814,2412
ENSG00000108255,1411,0,0,13676,790
ENSG00000160551,57551,2122.172414,2873.75,59422.66667,9758.333333
ENSG00000167543,90313,1164.137931,1196.861111,5968,1453
ENSG00000198720,124930,278.8965517,515.6388889,13526.33333,2942
ENSG00000176927,374786,26.62068966,111.8055556,37276,3627
ENSG00000126653,84081,2337.103448,1963.222222,18901.4,2580
ENSG00000108582,1362,2391.103448,2741.222222,54383.66667,8389.333333
ENSG00000108587,9527,1679.965517,1781.388889,12791.25,4130.25
ENSG00000266733,26083,6.344827586,7.944444444,3282.5,1185.5
ENSG00000176208,79915,157.137931,437.9444444,44494.5,4924
ENSG00000184060,55803,637.7931034,331.5,17374.5,2732.75
ENSG00000181481,84282,669.2413793,766.7777778,13393.25,2053.75
ENSG00000196712,4763,2212.413793,3041.111111,18245.66667,5914.777778
ENSG00000131242,84440,843.0344828,2006.138889,89924,8450
ENSG00000178691,23512,1300.37931,2295.833333,59571.5,4442.5
ENSG00000185158,114659,270.7586207,361.7777778,11167.5,2475.5
ENSG00000126858,55288,954.4827586,1221.944444,15996.22222,3240.666667
ENSG00000141314,162494,99.48275862,75.36111111,21241.6,4594.6
ENSG00000010244,7756,4397.862069,6426.805556,5683.5,3061.166667
ENSG00000108671,5717,2134.655172,3332.25,22329,3044.666667
ENSG00000176749,8851,90.72413793,149.0555556,626,3854
ENSG00000006042,26022,1243.965517,1156.833333,11983,1757
ENSG00000141316,124912,1.068965517,0.638888889,4664.5,853
ENSG00000108691,6347,4448.137931,954.2777778,2356,747
ENSG00000108688,6354,13.17241379,14.36111111,1271,756
ENSG00000172156,6356,438.8965517,197.7222222,3176,925
ENSG00000108700,6355,164.137931,82.44444444,2212,1250
ENSG00000181374,6357,271.1034483,92.75,2616,851
ENSG00000181291,124842,41.89655172,13.52777778,108402,4369
ENSG00000198783,91603,484.6896552,516,0,1657
ENSG00000005156,3980,570.6896552,942.1111111,5091.75,2435.75
ENSG00000073598,54752,0.310344828,0.611111111,15532,1355
ENSG00000141161,146862,9.24137931,5.444444444,17898.25,5590.25
ENSG00000166750,162394,3911.137931,3317.444444,12085.66667,3273.333333
ENSG00000006125,163,4115.37931,4196.944444,33342.42857,5635
ENSG00000270885,91608,0,0,17336,3194
ENSG00000270806,146853,0,0,6304,1031
ENSG00000270647,8148,0,0,23074.33333,1880.333333
ENSG00000002834,3927,5739.103448,7245.361111,18965.25,3445.25
ENSG00000108298,6143,27429.58621,35626.5,7426,732
ENSG00000167258,51755,1720.896552,2582.305556,41753.33333,6965.333333
ENSG00000131771,84152,1345.827586,1180.972222,3641.75,1627.75
ENSG00000131748,10948,1437.689655,1909.583333,4718.5,2624.666667
ENSG00000173991,8557,90.24137931,125.9166667,492,963
ENSG00000141744,5409,36,417.4722222,1368.5,890.5
ENSG00000141736,2064,5849.827586,11543.61111,3455.333333,3557.555556
ENSG00000141738,2886,898.7241379,2606.25,2040,2152.2
ENSG00000186075,124626,2.344827586,1.527777778,7471,2224
ENSG00000204913,100505591,1.206896552,0.944444444,4766,878
ENSG00000167914,284110,34.51724138,104.4444444,11331.5,2120
ENSG00000108344,5709,2493.413793,4289.833333,10026.66667,2053.666667
ENSG00000108342,1440,749.9310345,79.63888889,306.5,1590.666667
ENSG00000126351,7067,1377.793103,674.3611111,10920.2,2262.4
ENSG00000188895,339287,3022.517241,3826.916667,3199.75,3051.5
ENSG00000108349,22794,3248.068966,2725,17507.33333,3035.666667
ENSG00000108352,51195,2387.931034,3779.75,8852.5,3538.5
ENSG00000171475,147179,2625.827586,2721.805556,13974.71429,4701.428571
ENSG00000094804,990,181.137931,746.8055556,24430,3053
ENSG00000131759,5914,1428.103448,883.6666667,9556.166667,2981
ENSG00000141753,3487,21013.37931,10548,24142,2236
ENSG00000240871,100132476,0.068965517,10.97222222,0,938
ENSG00000212722,100132386,0.068965517,13.58333333,0,1100
ENSG00000240542,728318,0,0.027777778,0,753
ENSG00000239886,83899,0,0.416666667,0,1005
ENSG00000204873,83900,0,5.722222222,0,992
ENSG00000187272,83901,0.034482759,3.5,0,987
ENSG00000241595,85280,0,5.083333333,0,967
ENSG00000198083,81870,0,0.944444444,0,981
ENSG00000212659,100507608,0,0.027777778,0,483
ENSG00000180386,100505724,0.103448276,0.166666667,0,510
ENSG00000173812,10209,18419.03448,15007.72222,1528,1244
ENSG00000184502,2520,0.068965517,1.666666667,6348,470
ENSG00000141756,60681,2855.896552,2765.333333,4809.5,2448.5
ENSG00000161594,317719,6.068965517,2.888888889,5719.333333,1834.666667
ENSG00000204815,83538,43.13793103,56.33333333,21244.5,1442.5
ENSG00000173786,1267,2088.862069,2196.055556,3055.25,4960.25
ENSG00000168256,28511,996.7241379,1252.277778,1451.833333,2420.333333
ENSG00000260325,94086,0,0,0,616
ENSG00000126561,6776,1653.758621,1044.638889,3765.166667,3192.5
ENSG00000033627,535,1181.965517,991.6944444,1115,3257.1
ENSG00000108784,4669,838.6551724,708.25,11468,2782
ENSG00000108786,3292,82.37931034,193.8055556,647.6666667,1908
ENSG00000068120,80347,1489.896552,2262.944444,696.5,2312.75
ENSG00000108788,6945,1330,1877.833333,2526,2424
ENSG00000131462,7283,599.1034483,1186.611111,7896,1951
ENSG00000037042,27175,1093.793103,1228.555556,5840.5,1889
ENSG00000108797,8506,839.3448276,347.0555556,11934,5446
ENSG00000131477,10266,632.9310345,247.6388889,586.6666667,699.6666667
ENSG00000131475,84313,995.3103448,1570.638889,10126,1101
ENSG00000126562,65266,33,49.02777778,4952,3109.75
ENSG00000176563,124817,8.172413793,6.333333333,9584,3142.5
ENSG00000131467,10197,2484.793103,3256.305556,3830.5,3495.333333
ENSG00000131480,314,99.68965517,154.6111111,3491.5,2624.5
ENSG00000131471,8639,3780.965517,480.3888889,1352.25,3567.75
ENSG00000131482,2538,0.517241379,0.027777778,9514.5,4122.5
ENSG00000198863,146923,1227.068966,1118.083333,18596,3828
ENSG00000131469,6155,15701.2069,19399.94444,8072,490
ENSG00000068079,3430,908.1034483,851.9166667,12970,1250
ENSG00000108830,8153,65.82758621,51.80555556,5298,4152
ENSG00000198496,10230,249.2758621,327.5277778,9877.75,1636
ENSG00000188554,4077,4333.62069,4302.861111,6577.833333,4167.333333
ENSG00000184988,113277,384.6206897,221.8888889,2527.75,2687.25
ENSG00000175906,379,678.3103448,550.4166667,1134,1585
ENSG00000067596,1659,1327.862069,1635.638889,23195.66667,3600.333333
ENSG00000231256,284067,0.931034483,0.361111111,6850,827
ENSG00000161649,146894,36.96551724,2.777777778,4662.6,1524.4
ENSG00000161653,162417,39.72413793,109.8888889,1131.333333,2050.666667
ENSG00000141349,92579,964.7586207,1221.611111,2671.666667,1662.333333
ENSG00000125319,78995,51.55172414,164.3055556,7586.25,2488.75
ENSG00000161664,92591,17.24137931,2.722222222,6384,1994
ENSG00000168591,79089,1421.137931,1404.555556,541.7142857,1910.714286
ENSG00000108309,10900,25.72413793,144.1388889,5173,1916
ENSG00000030582,2896,8704,10131.72222,11350,2305
ENSG00000180340,2535,117.3448276,146.4166667,0,3819
ENSG00000180336,284071,5.75862069,10.44444444,6332.5,3298.5
ENSG00000161692,80174,269.3103448,394.1666667,10716.6,2313.2
ENSG00000073670,4185,45.75862069,60.63888889,6663,3810.333333
ENSG00000131097,51751,98.37931034,39.77777778,2760.5,593
ENSG00000167131,388389,0.689655172,0.555555556,732.1666667,1746.333333
ENSG00000136448,4836,3147.689655,3674.472222,8544.666667,1987.666667
ENSG00000181513,79777,534.7241379,492.5277778,2639,1927.666667
ENSG00000186834,10614,1996.862069,2220.888889,0,4785
ENSG00000168517,124790,120.8965517,168.4722222,3671.5,1235.5
ENSG00000184922,752,2449.793103,863.3611111,3907.166667,2055.5
ENSG00000120088,1394,8.413793103,3.666666667,9805.708333,2147.958333
ENSG00000185294,162540,0.034482759,0.111111111,0,2183
ENSG00000186868,4137,194.5172414,110.6111111,15944.625,5952.875
ENSG00000256762,246744,0.310344828,0.527777778,0,445
ENSG00000176681,9884,30.55172414,37.97222222,1505.761905,4019.880952
ENSG00000238083,474170,147.9310345,178.3333333,1625.230769,4220.358974
ENSG00000073969,4905,1052.655172,1292.75,45947,3175.5
ENSG00000158955,7484,4.068965517,1.111111111,28248.5,2051
ENSG00000108433,9570,317.4482759,359.0277778,28779,1975.25
ENSG00000198336,4635,11.20689655,6.527777778,13593.5,881.5
ENSG00000259207,3690,145.5862069,80.55555556,41192.66667,3041.666667
ENSG00000178852,124989,152.3103448,201,28228.25,2778.25
ENSG00000141279,9520,3623.413793,5162.805556,18436.16667,3175.333333
ENSG00000108424,3837,7083.586207,8647.416667,17646,3863
ENSG00000198933,9755,544.5517241,551.6944444,25332,4134
ENSG00000073861,30009,90.75862069,40.02777778,20608,2572
ENSG00000141294,90506,17.96551724,37.05555556,8330,1922
ENSG00000167182,6668,775.3448276,714.3333333,28879,3200
ENSG00000108439,55163,435.7586207,607.8611111,2192.75,3388
ENSG00000108465,80279,3934.206897,4789.5,3434.8,2482.4
ENSG00000082641,4779,6745.034483,6367.305556,1853.333333,3851.333333
ENSG00000002919,29916,510.5862069,545.3888889,3282.142857,2268
ENSG00000229637,360205,42.86206897,12.02777778,2028,564
ENSG00000136436,10241,3636.655172,2846.638889,12255.6,3645.8
ENSG00000159199,516,918.6896552,1377.444444,2474,611
ENSG00000159202,65264,2618.62069,2999.083333,35132,3126
ENSG00000159217,10642,5.724137931,240.1666667,50173.5,8560.5
ENSG00000167080,124872,0.172413793,6.944444444,23571,1882
ENSG00000108798,51225,433.3793103,184.4166667,10899,2100
ENSG00000064300,4804,501.6206897,125.5555556,32616,3420
ENSG00000182575,11248,366.2413793,38.80555556,4644,5552
ENSG00000136504,11143,1050.517241,1167.75,5335.555556,3354.444444
ENSG00000204584,729220,56.37931034,66.16666667,1656,2100
ENSG00000108813,1748,16.17241379,56.44444444,2091.5,1886.5
ENSG00000005884,3675,6893.862069,11321.88889,29554,4956
ENSG00000005882,5164,763.5862069,720.6111111,6779.75,2206.5
ENSG00000108823,6442,425.4482759,28.75,2831.5,1126.5
ENSG00000167105,162461,87.37931034,340.7777778,5820,2749.5
ENSG00000015532,64132,962.7241379,1095.333333,11651,3469
ENSG00000154920,146956,35.96551724,184,2062,2036.333333
ENSG00000167107,80221,2152.448276,2857.333333,8680.333333,1941.5
ENSG00000136444,55316,986.7586207,1143.444444,1911.666667,1904
ENSG00000136449,84073,44.82758621,78.83333333,19848,3270
ENSG00000049283,55040,749.6896552,1411.611111,2730,3680.5
ENSG00000006282,64847,2115.586207,2015.833333,2406.5,2664.666667
ENSG00000006283,8913,27.86206897,10.63888889,2410.518519,7587.481481
ENSG00000108846,8714,4265.551724,4370.555556,13903.33333,3110.333333
ENSG00000108848,51747,8751.482759,10107.66667,10752.4,2125
ENSG00000173714,124857,7.24137931,2.333333333,3908.5,3493.5
ENSG00000011052,654364,0,0,7627,1156.666667
ENSG00000239672,4830,290.1724138,928.0833333,7610,944
ENSG00000243678,4831,25.06896552,49.66666667,1955,753.8
ENSG00000011260,51096,1012.655172,1595.916667,71024,1884
ENSG00000227011,100506650,0.034482759,2.888888889,2596,835
ENSG00000141200,84643,0,0,0,2335
ENSG00000141198,10040,644.6896552,1256.166667,5203.777778,2031.222222
ENSG00000166263,252983,174.3448276,192.0277778,87722,4738.666667
ENSG00000108924,3131,492.9655172,34.08333333,26717,5205
ENSG00000141179,58488,633.7241379,918.0833333,16129,2156.333333
ENSG00000153930,162282,157.7586207,49.83333333,653492,2426
ENSG00000183691,9241,16.31034483,12.58333333,0,1892
ENSG00000153933,8526,511.3103448,570.1666667,26370.5,6567.5
ENSG00000121064,59342,3775.965517,4242.777778,17823,1937
ENSG00000121057,8165,1940,2511.194444,9531,3761.4
ENSG00000153944,124540,3448.172414,4071.305556,105963,2594.75
ENSG00000264364,140735,237.2758621,379.5,10634,1522
ENSG00000141194,26689,0.034482759,0,0,933
ENSG00000255713,124538,0,0,0,924
ENSG00000121053,8288,0.896551724,1.75,19460,2717
ENSG00000167419,4025,1.103448276,5.944444444,3642.142857,2431.571429
ENSG00000108384,5889,340.5517241,546.25,1774.333333,1105.666667
ENSG00000175175,22843,1.344827586,8.583333333,222866,6445
ENSG00000068489,55771,198.2758621,690.8055556,45596.5,4178
ENSG00000167447,55181,268.7931034,401.8333333,3950,3266
ENSG00000153982,284161,163.1034483,226.7777778,35041.33333,2072.666667
ENSG00000175155,388403,842.5862069,778.9722222,43100.5,4227
ENSG00000108406,79665,1357.172414,2353.611111,14380.5,2585
ENSG00000141367,1213,7930.413793,11762.77778,44786,7540.666667
ENSG00000062716,81671,18322.06897,16292.05556,52406.8,2054.6
ENSG00000108443,6198,1148.103448,1863.888889,16948.8,5096.6
ENSG00000167434,762,86.48275862,143.8333333,14234,1048
ENSG00000141371,124773,1.517241379,3.583333333,15926,960
ENSG00000170836,8493,409.3103448,525.3333333,61264.5,4832.5
ENSG00000141376,54828,840.2758621,1017.694444,50435.6,2517.7
ENSG00000121068,6909,2733.275862,4359.5,3244.333333,4141.666667
ENSG00000121075,9496,183.4482759,39.94444444,18226.66667,3049.333333
ENSG00000172421,146779,0.344827586,0.361111111,39475,1618.5
ENSG00000087995,339175,454.5862069,821,23587,2620
ENSG00000146872,11011,992.7931034,1542.222222,56136.4,5358.6
ENSG00000011028,9902,5394.310345,2123.083333,17286.5,3302
ENSG00000170921,26115,1041,2895.138889,87132,7440
ENSG00000159640,1636,330.5517241,217.0277778,1129.9,3226.4
ENSG00000173826,81033,1.724137931,34,6756.2,2921.2
ENSG00000136485,10238,3297.655172,4537.277778,26832.66667,4525.333333
ENSG00000136463,51204,378.1034483,666.9444444,12052,1469
ENSG00000198909,4215,1965.241379,979.4166667,23078.66667,4732.666667
ENSG00000198231,11325,4404.517241,5964.166667,7173.166667,3084.166667
ENSG00000087191,5705,2829.034483,3684.361111,2035.666667,1833
ENSG00000224383,92340,57.62068966,67.02777778,933.1666667,3032.666667
ENSG00000271605,284021,135.6896552,108.2222222,2229,609.5
ENSG00000258890,90799,1361.517241,2254.055556,7429.25,2540
ENSG00000108370,8787,92.03448276,19.55555556,21683.6,2226.8
ENSG00000154229,5578,1198.275862,894.4722222,484358.5,5766.5
ENSG00000075429,27091,0.310344828,3.194444444,28068.5,1036
ENSG00000075461,27092,51.13793103,253.6111111,130218,3430
ENSG00000108878,786,0.310344828,2.638888889,21884,1318
ENSG00000154217,26207,1086.655172,838.9444444,313675.5,6307.5
ENSG00000130935,25926,1233,2059.555556,15268.66667,2347
ENSG00000171634,2186,4379.413793,4927.361111,18090.33333,5511.5
ENSG00000182481,3838,1264.37931,3846.888889,8785,2094.5
ENSG00000196704,51321,1372.482759,1920.527778,1682.625,1512.25
ENSG00000141337,22901,134,203.3888889,59479.66667,2180.666667
ENSG00000108946,5573,7569.034483,6374.138889,7409.428571,3967.714286
ENSG00000108984,5608,207.1034483,192.6111111,39628,2153.333333
ENSG00000153822,3773,0.275862069,9.833333333,12028.6,4000.8
ENSG00000123700,3759,118.6206897,187.1388889,5544,5395
ENSG00000125398,6662,495.2758621,809.1388889,2932,3934
ENSG00000180616,6752,44.24137931,37.33333333,7878,2964
ENSG00000166685,9382,955.8275862,1064.027778,7927.666667,3398.333333
ENSG00000141219,55028,489,655.6666667,4725,3029
ENSG00000172809,6169,11877.03448,16368.52778,2013.333333,1068.333333
ENSG00000141540,94015,402.1724138,208.9722222,18471.66667,3356
ENSG00000171595,64446,14.5862069,11.97222222,11710.75,1935.75
ENSG00000196169,124602,128.8965517,28.05555556,5600.4,2201.2
ENSG00000257008,350383,10.96551724,2.75,4223,1396.5
ENSG00000170412,55890,1773.275862,2648.111111,3741.6,2154.2
ENSG00000167851,11314,387.7931034,221.8055556,6499.8,1631.8
ENSG00000182352,146723,0.413793103,0.111111111,13534,2525
ENSG00000172794,326624,405.2068966,75.47222222,11422,2872.714286
ENSG00000109062,9368,1043.344828,1747.666667,16399.5,1421.5
ENSG00000109066,54868,414.4827586,520.0833333,30016.75,3262.5
ENSG00000183034,92736,0.827586207,2.305555556,4948,1754
ENSG00000182938,347741,0.310344828,79.30555556,11791,2400
ENSG00000109089,30850,727.7241379,969.6666667,29266,3533
ENSG00000167862,3396,518.7586207,1005.305556,15396,879
ENSG00000180901,23510,982.0344828,911.1666667,7758.25,2928.25
ENSG00000170190,9121,1397.310345,1021.916667,6424.75,1938.5
ENSG00000125449,79637,376.137931,374.5555556,10730.66667,2041.333333
ENSG00000125450,79902,975.5172414,1659.111111,11206,2152
ENSG00000125445,51081,1226.310345,1944.722222,6588,1415
ENSG00000177728,9772,1824.310345,2387.083333,10087.75,4531.25
ENSG00000182173,283989,748.4482759,990.3611111,5303,1424.5
ENSG00000073350,3993,2083.310345,2998.916667,6667.142857,2765.142857
ENSG00000266714,80022,236.8275862,146.8333333,2427,5005
ENSG00000204323,643008,438.6206897,289.25,12850,1548
ENSG00000259120,100130933,47.5862069,35.30555556,1168,828
ENSG00000161526,29115,1951.310345,2153.444444,12387.6,1968
ENSG00000132470,3691,7798.344828,10163.05556,4939,4268.285714
ENSG00000132478,85451,1158.241379,1163.833333,15045.33333,2086.333333
ENSG00000250506,1018,6.862068966,11.80555556,7048,1570
ENSG00000182687,8811,3.344827586,8.194444444,2768,1298
ENSG00000186919,353174,12.96551724,14.11111111,1432.666667,1705
ENSG00000185262,283991,2226.758621,3581,9010,1589
