MGI ID,Entrez ID,mRNA copy number average [molecules/cell],mRNA half-life average [h],transcription rate (vsr) average [molecules/(cell*h)],Average Intron Length,Average Transcript Length
MGI:MGI:1914295,67045,14.2,6.13,1.88,13912,1812
MGI:MGI:1921599,74349,8.57,6.12,1.14,13643,2475.153846
MGI:MGI:2654705,213673,43.67,15.69,2.86,6351.5,1670
MGI:MGI:2179327,192156,4.72,10.36,0.41,8014.5,1794.5
MGI:MGI:1922250,232533,NA,3.89,NA,41054,2411.666667
MGI:MGI:3039623,240174,NA,9.63,NA,144347,2681.714286
MGI:MGI:2152819,117592,NA,7.58,NA,0,3184
MGI:MGI:1914154,66904,5.27,17.48,0.32,30950,1181.5
MGI:MGI:98852,22117,NA,NA,NA,5208,1144
MGI:MGI:894694,108148,NA,17.17,NA,2240388.5,1916
MGI:MGI:2685277,414872,4.63,7.05,0.49,31404,4569
MGI:MGI:1890563,83767,4.02,11.39,0.4,52255.5,2664
MGI:MGI:1925771,78521,18.65,5.94,2.6,5725,4652
MGI:MGI:1206040,13185,10.09,8.37,1.04,20232.5,971.8333333
MGI:MGI:2449316,319565,4.29,19.88,0.24,33141.5,4372
MGI:MGI:1921566,74316,8.05,3.96,1.57,793,800.875
MGI:MGI:95558,14254,NA,NA,NA,113592,3181
MGI:MGI:2137379,94112,22.69,9.64,2.1,44097,1564.166667
MGI:MGI:1916087,68837,NA,11.49,NA,22803,2029.333333
MGI:MGI:106484,52822,1.5,6.55,0.21,37481,2698.285714
MGI:MGI:1349438,26936,49.7,29.9,2.5,36961,4310.333333
MGI:MGI:1925230,77980,NA,16.13,NA,10951.5,2021.538462
MGI:MGI:2144305,237859,8.84,4.78,2.3,27158.5,1353
MGI:MGI:102744,27632,22.89,13.07,1.69,2225.5,956
MGI:MGI:102705,14702,NA,NA,NA,100673.5,1104.666667
MGI:MGI:104596,19124,19.04,12.09,1.49,2637.5,1071.75
MGI:MGI:1922139,76916,4.24,11.32,0.35,14024,1125.5
MGI:MGI:1921435,74185,5.47,14.53,0.38,130315.5,2469.571429
MGI:MGI:1913922,105513,7.97,8.33,0.82,6658,3037.333333
MGI:MGI:1914302,67052,7.87,10.26,0.71,21413,2377.75
MGI:MGI:1919936,329908,9.9,10.33,0.87,58241,6184.25
MGI:MGI:1923387,76137,5.96,8.06,0.63,14054,2703
MGI:MGI:98483,21354,6.44,11.74,0.52,4748.5,2363
MGI:MGI:2442366,244895,22.61,4.34,4.04,96265,4964
MGI:MGI:2445214,321000,5.13,3.31,1.26,25091.5,1411.727273
MGI:MGI:98864,22138,NA,NA,NA,102015.5,20420.47826
MGI:MGI:2142292,233315,8.77,7,0.99,16174,2860.75
MGI:MGI:1933107,79554,NA,8.77,NA,1858.5,1305.333333
MGI:MGI:2384849,212999,23.71,6.54,2.98,8405,2851.857143
MGI:MGI:1914134,66884,24.07,4.82,3.67,41406,6463
MGI:MGI:104785,17920,1.31,14.78,0.08,69660.5,3930.363636
MGI:MGI:1919815,72565,20.4,13.77,1.47,42260.5,3605.6
MGI:MGI:1923616,76366,NA,5.72,NA,5887.5,1701.666667
MGI:MGI:1916219,68969,NA,4.95,NA,1878,746.5
MGI:MGI:1860236,54189,14.53,9.93,1.31,92984.5,3199
MGI:MGI:1921075,73825,NA,11.96,NA,31816.5,1059.333333
MGI:MGI:3036255,237500,7.49,10.25,0.66,23230,2489.8
MGI:MGI:103188,18028,9.11,7.52,1.02,103380,4094.833333
MGI:MGI:1919908,72658,4.3,4.81,0.71,27795,1793.25
MGI:MGI:1328317,22040,9.59,5.35,1.43,260,1054
MGI:MGI:1932139,76055,25.14,8.48,2.56,28236,5024
MGI:MGI:2444304,271564,4.86,15.93,0.37,19761,3554.363636
MGI:MGI:1915597,68347,9.61,7.92,1.03,5375,718.4
MGI:MGI:1914306,56412,17.51,12.7,1.55,7629.5,1518.25
MGI:MGI:98444,20931,19.67,5.61,3.59,2260.5,1492.166667
MGI:MGI:1914389,67139,16.77,3,4.19,5072,1003.166667
MGI:MGI:109533,11306,4.96,12.51,0.52,99260.5,3130
MGI:MGI:88259,12325,8.18,5.65,1.16,35077.5,1372.588235
MGI:MGI:1100877,21376,68.74,10.13,5.44,4528,1715.5
MGI:MGI:102676,17250,39.99,13.65,2.87,58894,2931.454545
MGI:MGI:1923539,75725,4.19,20.65,0.24,30741,1673.75
MGI:MGI:1913450,66200,6.97,5.31,1.05,1325,1764.5
MGI:MGI:1328310,20286,31.81,20.58,1.76,17429.5,3142.5
MGI:MGI:107371,20166,9.19,5.87,1.26,6796,1329.666667
MGI:MGI:1916295,59005,15.41,12.5,1.59,2780.5,828.3333333
MGI:MGI:1917489,70239,11.17,7.12,1.31,8533,1421.333333
MGI:MGI:1354951,50798,3.22,13.52,0.23,28557.5,1518.714286
MGI:MGI:NA,11.86,12.57,0.91,MGI:MGI:NA,NA,NaN
MGI:MGI:1858901,53618,17.97,9.28,1.71,149315.5,2720.571429
MGI:MGI:2441730,81004,4.02,6.74,0.49,69370,2672.181818
MGI:MGI:1914124,66874,3.71,8.95,0.39,17351.5,6046.666667
MGI:MGI:1926252,67903,9.35,10.58,0.8,9255,789.3333333
MGI:MGI:2683592,330817,10.16,6.83,1.24,1073.5,785.375
MGI:MGI:1919579,74737,4.8,3.28,1.1,10627.5,3753.333333
MGI:MGI:1915035,67785,6.43,8.46,0.73,48515.5,1967
MGI:MGI:2136405,93683,16.52,6.82,2.01,24550.5,2762.4
MGI:MGI:1920475,73225,11.06,4.48,1.92,11978.5,1303.428571
MGI:MGI:107953,16594,7.91,9.25,0.85,5413,1696.222222
MGI:MGI:1920944,73694,5.04,10.05,0.45,4510,1061.125
MGI:MGI:1915512,68262,13.02,12.07,0.89,47321,923.3333333
MGI:MGI:88141,110279,17.24,11.07,1.44,59461,2093.8
MGI:MGI:2183102,192166,16.49,21.05,0.9,22167.5,1228.8
MGI:MGI:1915264,68014,5.62,5.14,1.1,18578.5,1014.692308
MGI:MGI:1931797,80986,16.29,6.87,1.97,7825,1421
MGI:MGI:2145645,105504,8.39,10.24,0.74,31571.5,3227.428571
MGI:MGI:1929459,56715,10.46,3.57,2.23,20285,1289.625
MGI:MGI:106613,13543,15.16,6.5,1.92,3459.5,2418.285714
MGI:MGI:1913336,66086,14.24,5.98,2.03,16887,1208.25
MGI:MGI:1890480,171212,27.01,12.29,1.42,108530,3230
MGI:MGI:2387633,231123,12.61,2.86,4.34,7198.5,1216.666667
MGI:MGI:1919210,71960,NA,NA,NA,28525.5,3634.777778
MGI:MGI:2384831,212139,14.08,11.67,1.13,6445.5,2146.5
MGI:MGI:1917799,70549,5.98,25.88,0.29,183071.5,5707.375
MGI:MGI:2684984,230125,9.71,7.33,1.07,4474,2065.5
MGI:MGI:107202,11920,6.94,14.73,0.48,46885.5,3729.166667
MGI:MGI:1915166,67916,11.32,4.5,1.17,72259,3159
MGI:MGI:1915401,68151,NA,12.47,NA,62827,2330.5
MGI:MGI:2442050,244216,13.68,8.52,1.51,8576,745.6666667
MGI:MGI:1888526,57258,9.54,6.39,1.22,79230,6068
MGI:MGI:1923257,76007,3.05,4.23,0.69,11164.5,1933.714286
MGI:MGI:2145953,105785,39.92,8.29,4.15,9918,1411
MGI:MGI:1351663,27401,14.47,2.82,3.83,13780,2673
MGI:MGI:1919563,72313,5.72,10.77,0.49,53283.5,2692.15
MGI:MGI:1921494,74244,5.8,17.16,0.36,108210.5,1421.25
MGI:MGI:1925939,78689,16.14,11.31,1.32,7773.5,1059.375
MGI:MGI:1919334,72084,8.91,13.05,0.66,8123,805.5384615
MGI:MGI:1915651,68401,3.28,9.81,0.3,2063,941.8571429
MGI:MGI:96067,15194,7.6,13.16,0.57,34627.5,4470.833333
MGI:MGI:104728,12328,11.18,2.93,2.85,5595.5,981.3333333
MGI:MGI:1914491,67241,12.88,11.02,1.08,25583.5,2224.818182
MGI:MGI:1923858,76608,4.09,17.33,0.25,2786,1896
MGI:MGI:1276535,17979,6.97,7.45,0.79,37513.5,3076.2
MGI:MGI:1328363,12455,NA,1.74,NA,22371,2351.2
MGI:MGI:1920243,72993,3.28,10.23,0.29,25983.5,2079.2
MGI:MGI:2387586,209039,NA,7.23,NA,5904.5,2332.222222
MGI:MGI:1914269,67019,2.49,5.48,0.37,11158.5,710.6666667
MGI:MGI:109564,16572,NA,NA,NA,28398.5,3667.666667
MGI:MGI:2141070,231874,NA,11.57,NA,12636.5,1235.4
MGI:MGI:2385186,229725,8.26,10.12,0.74,11699.5,1326.25
MGI:MGI:1344353,23924,8.87,6.14,1.17,18402,1001.166667
MGI:MGI:1921625,74375,4.07,3.97,0.79,786,2706
MGI:MGI:1914886,67636,NA,6.75,NA,3676.5,1246
MGI:MGI:1914831,67581,5.75,7.34,0.66,40758,1203.888889
MGI:MGI:1924161,223770,NA,4.54,NA,22468,2530.333333
MGI:MGI:103027,21357,NA,8.91,NA,2179,1047.928571
MGI:MGI:2442815,338364,4.06,4.56,1.06,4264,3406.666667
MGI:MGI:1922004,74754,27.37,14.69,1.87,24048,4028
MGI:MGI:1928097,64540,NA,13.44,NA,8808.5,826.3333333
MGI:MGI:1341264,21983,11.77,7.04,1.39,607,2497.666667
MGI:MGI:1918110,103080,12.03,6.38,1.55,45083.5,1801.333333
MGI:MGI:101900,17387,27.89,9.08,2.71,4083.5,1398.5
MGI:MGI:1344388,24083,5.16,8.73,0.51,7915,2267
MGI:MGI:97583,18708,9.51,3.91,2.1,45239.5,2153.142857
MGI:MGI:104778,18797,9.5,10.17,0.84,11845,4201
MGI:MGI:1343133,110172,40.79,11.41,4.04,2851,935.2
MGI:MGI:1913908,66658,1.53,4.8,0.25,8471,1526
MGI:MGI:1924034,76784,5.41,7.13,0.64,3364,1405.625
MGI:MGI:1916996,229937,11.21,11.77,0.92,17196.5,906.8571429
MGI:MGI:109383,12369,3.72,6.4,0.48,42866,2350
MGI:MGI:2444207,320528,2.89,18.04,0.16,81301,4510
MGI:MGI:1919742,233789,14.31,7.23,1.66,66223.5,5035
MGI:MGI:87918,11518,16.59,15.88,1.08,31380.5,1877.5
MGI:MGI:1351661,622402,10.24,10.6,0.88,9997,1261
MGI:MGI:1333752,15185,5.48,11.1,0.46,6898.5,2149.8
MGI:MGI:104889,22221,16.96,5.75,2.38,24057,2832.857143
MGI:MGI:2152450,235441,13.1,5.82,1.82,50373.5,1791.909091
MGI:MGI:1194921,22137,9.71,6.37,1.25,19910,1950.5
MGI:MGI:106662,17076,7.15,15.54,0.47,84300,6036.5
MGI:MGI:2443750,8.08,12.99,0.6,MGI:MGI:2443750,NA,NaN
MGI:MGI:2675856,225020,61.4,6.27,8.02,30683,2131.428571
MGI:MGI:2443030,319945,8.6,9.92,0.78,5144,1901.2
MGI:MGI:2140839,100604,17.7,4.44,3.13,66984,2196.75
MGI:MGI:1858896,50850,4.54,6.74,0.56,26642.5,2390.8
MGI:MGI:1918427,71177,NA,12.3,NA,3446.5,1034.444444
MGI:MGI:1918711,71461,10.18,20.89,0.56,33230,3527
MGI:MGI:107929,18720,20.47,4.16,3.58,26892.5,2296.285714
MGI:MGI:1351638,27418,13.71,13.38,1,60682,2499.636364
MGI:MGI:1891396,170643,50.38,12.2,3.91,88317.5,5558
MGI:MGI:1919598,108897,NA,NA,NA,10648.5,764.9
MGI:MGI:107935,16206,39.02,6.76,4.77,70492.5,2764
MGI:MGI:1913748,66498,13.38,9.46,1.25,3185,1313.818182
MGI:MGI:2386711,232223,5.14,9.46,0.52,28877,2665
MGI:MGI:1913976,71175,16.11,8.39,1.67,144424,9423
MGI:MGI:97822,19294,7.06,16.36,0.45,21127,1696.333333
MGI:MGI:2387639,231997,3.53,15.82,0.22,7148.5,1402.285714
MGI:MGI:1333766,13855,10.6,5.44,1.56,40948,2294.153846
MGI:MGI:1924282,77032,3.87,6.88,0.47,8243,1588
MGI:MGI:1914736,67486,4.26,5.41,0.63,22540.5,1499.8
MGI:MGI:87882,11432,8.68,10.42,0.76,2480,1897.8
MGI:MGI:1917680,70430,8.03,3.42,1.78,29719.5,1082.076923
MGI:MGI:101836,22029,12.13,6.7,1.51,8035,1760.75
MGI:MGI:104626,20744,1.27,23.35,0.08,108342,2986.444444
MGI:MGI:1354724,50720,NA,NA,NA,54042.5,5009
MGI:MGI:2387194,227638,3.59,6.8,0.44,19283,3285
MGI:MGI:2386306,223650,NA,NA,NA,6383,12332
MGI:MGI:2429765,330662,8.5,14.46,0.59,104025.5,3312.833333
MGI:MGI:1924337,77087,NA,6.49,NA,96158.5,4991.285714
MGI:MGI:99781,20591,33.19,13.49,2.41,17788.5,3545
MGI:MGI:1917205,69955,3.92,18.22,0.25,304224,1209.727273
MGI:MGI:95401,269587,8.05,14.26,0.56,40762,4297.947368
MGI:MGI:106485,215707,12.76,9.85,1.38,20301.5,1242.333333
MGI:MGI:1336169,14700,31.49,12.45,2.41,21217,1189.666667
MGI:MGI:2147003,268970,7.75,4.72,1.29,91265,2327
MGI:MGI:2445220,321006,8.59,6.47,1.09,50005,5150.333333
MGI:MGI:99484,12675,13.36,6.19,1.76,20037,1594.375
MGI:MGI:1924258,232807,16.39,7.4,1.86,14214.5,1102.727273
MGI:MGI:1891691,59046,15.69,14.18,1.1,11508,1640
MGI:MGI:1929004,58231,6.47,7.04,0.77,28534,2231.2
MGI:MGI:1917029,223828,NA,8.91,NA,50646.5,1989.142857
MGI:MGI:2443267,231801,5.84,5.47,0.85,25879,1803.166667
MGI:MGI:2449939,229007,NA,4.57,NA,6940.5,2399.166667
MGI:MGI:1914233,66983,4.42,4.75,0.73,0,1591
MGI:MGI:1347093,26383,14.26,12.76,1.07,274650.5,2686
MGI:MGI:1922014,74764,2.77,15.21,0.19,12639,2317.5
MGI:MGI:2142227,233328,25.53,9.39,2.43,40040.5,2517.571429
MGI:MGI:2180203,192289,NA,NA,NA,172286,2251
MGI:MGI:1916960,69710,5.69,15.74,0.37,30795,1350.105263
MGI:MGI:1916523,70152,NA,9.22,NA,7938.5,889.5714286
MGI:MGI:3026615,393082,NA,9.22,NA,6841,1800
MGI:MGI:1347479,14238,26.82,3.81,5.39,3225,2363
MGI:MGI:1347470,15227,26.82,3.81,5.39,1344,2415
MGI:MGI:894292,238505,7.83,13,0.58,53100,3284
MGI:MGI:1861676,54369,13.27,8.48,1.52,9057.5,676.1333333
MGI:MGI:2443010,214895,5.8,7.85,0.63,17642,1990.285714
MGI:MGI:3525201,240087,8.88,10.41,0.78,6145.5,2802
MGI:MGI:1927232,68328,11.19,9.92,1.02,7676,1261
MGI:MGI:1349475,26931,18.97,12.34,1.46,47554.5,2263
MGI:MGI:2384790,208836,6.33,9.99,0.57,6943,2151.142857
MGI:MGI:109296,20775,34.89,8.4,3.59,4903.5,2781.5
MGI:MGI:109339,14050,6.78,7.43,0.77,35621.5,2663.153846
MGI:MGI:2444036,100043597,NA,NA,NA,23439.5,4646.571429
MGI:MGI:107564,17936,11.94,10.77,1.03,24470,1966.4
MGI:MGI:1349469,26940,11.05,9.81,1.01,11384.5,1418.25
MGI:MGI:1914261,67011,9.86,3.82,1.97,9803,1466.888889
MGI:MGI:1914982,67732,8.39,8.66,0.8,5070,1026.75
MGI:MGI:104808,18826,2.69,13.12,0.17,34552,1644.545455
MGI:MGI:2685015,212508,NA,7.58,NA,6311,912.1428571
MGI:MGI:99400,11977,3.76,8.38,0.39,47866.5,3664.5
MGI:MGI:3050795,239719,4.07,4.74,0.58,101791,3848.75
MGI:MGI:1203729,18704,6.99,7.46,0.79,74330,4420.6
MGI:MGI:88454,12826,99.75,23.66,3.84,71269,2361
MGI:MGI:1860443,56187,3.71,7.76,0.55,2269.5,1844.1
MGI:MGI:1916442,69192,13.35,15,0.9,5415.5,1252.75
MGI:MGI:2144117,103677,7.16,10.43,0.62,117845.5,2327.333333
MGI:MGI:98812,22017,NA,NA,NA,4411.5,895.75
MGI:MGI:107818,17534,13.74,18.97,0.8,17594,2214.8
MGI:MGI:104582,13859,10.28,8.22,1.03,49776,2413.5
MGI:MGI:1923990,76740,23.36,19.9,1.61,5942,1643.307692
MGI:MGI:1330808,15490,2.87,6.22,0.38,10599.5,1865.25
MGI:MGI:1921383,74133,10.78,3.54,2.31,6154.5,2190.5
MGI:MGI:1926233,58249,23.09,5.7,3.28,433.5,1180.777778
MGI:MGI:1347347,26569,11.15,20.67,0.61,7009.5,2388
MGI:MGI:1919386,72136,10.14,8.22,0.97,0,2090
MGI:MGI:1915527,68277,4.09,3.24,0.95,9171,2895.333333
MGI:MGI:894835,19647,14.29,5.84,1.98,5843,2966.333333
MGI:MGI:1915889,226830,NA,6.26,NA,37846,1238.5
MGI:MGI:1924407,226162,6.14,10.79,0.61,16320,1345
MGI:MGI:1921086,73836,20.54,9.51,1.92,1081,1293.75
MGI:MGI:1098802,69131,9.02,5.41,1.33,38378.5,4429
MGI:MGI:NA,4.22,3.8,0.85,MGI:MGI:NA,NA,NaN
MGI:MGI:1913865,66615,10.89,10.58,0.94,12376,1195.818182
MGI:MGI:1915981,68731,12.99,10.13,0.97,7017,1377
MGI:MGI:1333803,21976,11.28,8.11,1.19,7298.5,1414.25
MGI:MGI:101760,231769,16.23,6.16,2.14,37843,1522.75
MGI:MGI:1913790,66540,6.08,7.66,0.82,106716.5,1207.333333
MGI:MGI:2387801,266781,29.48,10.47,2.65,2493.5,1288.727273
MGI:MGI:1926020,212772,10.51,3.78,2.31,6637,1941.75
MGI:MGI:1913463,66213,6.13,4.01,1.18,2070,1056.333333
MGI:MGI:1351320,27223,7.96,12.95,0.59,8620.5,2121.473684
MGI:MGI:2384761,192786,6.98,9.37,0.79,86294.5,3353.583333
MGI:MGI:1298204,19063,16.28,16.06,1.05,16635.5,1782.75
MGI:MGI:1921355,74105,8.81,15.5,0.57,20170,2900.666667
MGI:MGI:95911,14979,2.69,5.02,0.64,282,762.125
MGI:MGI:1921455,74205,4.77,7.79,0.52,24980,1704.571429
MGI:MGI:1195262,17160,11.76,19.79,0.66,13775.5,1833.333333
MGI:MGI:1916175,68925,7.51,10.95,0.62,13739.5,3442.222222
MGI:MGI:1201682,19348,24.43,14,1.74,4871.5,3566
MGI:MGI:NA,3.17,13.44,0.23,MGI:MGI:NA,NA,NaN
MGI:MGI:2146553,106326,5.05,6.32,0.65,32213,3786.75
MGI:MGI:1921736,74486,5.05,6.32,0.65,173310.5,1729.625
MGI:MGI:102749,217069,15.24,6.84,1.85,14111,4196.333333
MGI:MGI:NA,4.39,13.44,0.32,MGI:MGI:NA,NA,NaN
MGI:MGI:109473,17847,NA,NA,NA,85793,4301.875
MGI:MGI:1919654,72404,1.59,4.85,0.26,55400,2845.8
MGI:MGI:106271,212307,7.63,16.13,0.49,53079.5,2149.222222
MGI:MGI:1913658,66408,NA,NA,NA,11104,2566
MGI:MGI:3045312,239673,NA,NA,NA,8061,2534
MGI:MGI:1196373,19707,11.79,9.22,1.13,33681,1583.75
MGI:MGI:2443807,237542,4.73,6.37,0.61,69745.5,3477.5
MGI:MGI:1935147,93760,11.97,5.24,1.84,34134,4765.833333
MGI:MGI:2656973,209200,3.09,5.04,0.48,5987.5,3979
MGI:MGI:1925516,78266,10.73,6.75,1.28,1481.5,3185.5
MGI:MGI:1917547,70297,3.05,11.48,0.25,24392,2660
MGI:MGI:1261425,14000,44.66,21.55,2.78,55920.5,2198
MGI:MGI:1925255,106298,24.19,9.92,2.48,15849,2275.5
MGI:MGI:2384589,235439,4.36,12.3,0.34,12085,4929
MGI:MGI:107689,16568,4.63,16.61,0.3,18994.5,1598
MGI:MGI:108079,20318,NA,23,NA,8160.5,1762.166667
MGI:MGI:1916262,228071,17.75,9.19,1.9,79126,3593.75
MGI:MGI:1914492,67242,10.52,8.78,1.07,2316.5,901
MGI:MGI:2445172,320982,NA,NA,NA,0,3997
MGI:MGI:2142527,102058,NA,6.04,NA,0,4598
MGI:MGI:2181510,236082,NA,NA,NA,18130,2173
MGI:MGI:109334,384783,14.18,3.31,3.25,17455,6323
MGI:MGI:1913637,66387,12.61,12.27,0.97,563,934.5
MGI:MGI:88151,12091,10.57,18.51,0.66,70945.5,2601
MGI:MGI:1923396,228960,8.68,4.71,1.64,17449.5,1601.166667
MGI:MGI:1914227,66977,NA,NA,NA,16818,2029
MGI:MGI:2141980,233208,20.29,10.44,1.82,4596.5,2239.4
MGI:MGI:1917351,70101,10.8,11.29,0.89,8506.5,1241.555556
MGI:MGI:3780112,677156,10.8,11.29,0.89,12224,2652
MGI:MGI:1918615,71365,2.3,8.24,0.24,112728.5,1841.333333
MGI:MGI:1923294,76044,NA,9.89,NA,29861.5,1912
MGI:MGI:1919008,219189,4.04,25.19,0.26,201043.5,4005.4
MGI:MGI:1915089,67839,4.31,8.56,0.44,15589,1546.307692
MGI:MGI:88461,12835,NA,NA,NA,44584,4715.625
MGI:MGI:2146443,268880,8.59,12.7,0.65,91258,1224.5
MGI:MGI:1917345,269639,6.94,6.45,1.07,10150,1352.571429
MGI:MGI:91860,98193,11.41,9.46,1.05,26756,2281
MGI:MGI:2685013,233824,6.3,11.54,0.52,74286,2931.333333
MGI:MGI:1914453,67203,24.27,5.84,3.35,16784.5,1376.25
MGI:MGI:1891638,59126,9.01,9.22,0.86,59262.5,3149.4
MGI:MGI:1334433,107650,14.38,7.33,1.65,14903.5,2005.571429
MGI:MGI:1920036,104884,7.47,13.41,0.64,26205.5,1340.25
MGI:MGI:2180098,246277,NA,7.2,NA,5685.5,793.7391304
MGI:MGI:2384887,214901,12.09,11.99,0.95,2992.5,1818.714286
MGI:MGI:1914004,108655,25.6,3.92,5.01,210607.5,1723.625
MGI:MGI:1861380,56632,5.23,8.9,0.6,2989.5,2372
MGI:MGI:96257,15530,51.08,29.37,2.33,43901,9727.666667
MGI:MGI:1920720,73470,NA,NA,NA,0,2244
MGI:MGI:2445165,244548,1.9,6.33,0.22,9106,3104
MGI:MGI:96534,16149,26.19,24.81,2.2,7513.5,1324.333333
MGI:MGI:2442230,170731,21.22,11.24,1.75,18108,2413.142857
MGI:MGI:102498,17719,NA,NA,NA,NA,NaN
MGI:MGI:1917132,69882,13.12,7.67,1.45,16906,2301.333333
MGI:MGI:1344352,23856,17.88,4.94,2.85,25498.5,4661
MGI:MGI:3693832,14339,3.75,14.58,0.32,10187.5,1113.818182
MGI:MGI:1921694,218850,1.62,4.43,0.28,25240,5101.666667
MGI:MGI:105115,13019,2.33,10.38,0.21,3651.5,679.8
MGI:MGI:104855,21871,14.62,9.71,1.32,5784.5,1988.857143
MGI:MGI:107937,15278,8.62,8.2,0.9,13587,1025.4
MGI:MGI:1261856,71782,9.08,8.81,0.95,11090.5,2811.833333
MGI:MGI:2446244,233904,16.09,5.29,2.42,14986.5,2850.285714
MGI:MGI:2444531,228850,7.5,10.34,0.66,81005,5226.833333
MGI:MGI:1914707,67457,14.55,10.5,1.26,15135.5,1677.5
MGI:MGI:1933162,80877,2.95,18.39,0.17,372172.5,6474
MGI:MGI:1313291,22344,19.53,6.7,2.7,9547.5,4249
MGI:MGI:1918518,71268,9.72,17.81,0.59,42648.5,1552.533333
MGI:MGI:2443008,75964,NA,NA,NA,41730.5,3124
MGI:MGI:88455,12827,89.11,24.34,4.47,65931.5,2711.666667
MGI:MGI:104662,18854,8.61,10.3,0.76,14726,2165.916667
MGI:MGI:1261814,18483,14.32,11.63,1.15,14382,1395
MGI:MGI:1859648,54632,2.73,16.04,0.18,6554.5,1505.857143
MGI:MGI:1924483,109229,8.98,7.23,1.25,24883.5,1437.444444
MGI:MGI:1921456,74206,13.9,9.02,1.35,85043,2791.2
MGI:MGI:1335087,14155,12.33,3.73,2.53,13329,6785
MGI:MGI:1917900,70650,7.51,4.18,1.39,12410.5,1560.111111
MGI:MGI:1347244,26362,129.78,15.65,8.5,14164.5,1694
MGI:MGI:2147870,210297,2.76,8.49,0.28,28035.5,3425.833333
MGI:MGI:2384910,216019,NA,NA,NA,20099,1585.75
MGI:MGI:1915800,68550,4.6,3.19,1.14,2863,1004.333333
MGI:MGI:2183453,218977,5.01,12.16,0.67,14825,1673.444444
MGI:MGI:1927470,54141,14.18,7.11,2.83,8575,1435
MGI:MGI:3039607,228812,12.39,17.19,0.93,19640,2432.4
MGI:MGI:1913628,433771,14.05,22.46,0.74,26684,959
MGI:MGI:1277184,52392,10.28,3.66,2.14,15241,11803.75
MGI:MGI:894678,20878,23.47,5.52,5.39,7892.5,1388
MGI:MGI:1915217,67967,8.22,7.56,0.97,28865,1214.9
MGI:MGI:107714,13417,NA,NA,NA,236328,14583
MGI:MGI:1916111,68861,5.66,4.77,0.93,16268,3950
MGI:MGI:98354,20662,3.94,7.54,0.46,73833.5,6994.5
MGI:MGI:2676921,230393,3.28,20.49,0.24,17932,2276.4
MGI:MGI:106926,17777,NA,NA,NA,43411.5,3517.5
MGI:MGI:2142567,102098,9.61,7.59,1.07,28067.5,2743.5
MGI:MGI:2444008,207165,15.35,11.81,1.22,46572.5,5211.125
MGI:MGI:2443076,319965,9.57,8.13,1.01,6632.5,1403.555556
MGI:MGI:1928896,56443,NA,12.4,NA,13347,930.3333333
MGI:MGI:1201671,20975,21.6,5.09,3.37,51676,3392.9375
MGI:MGI:108471,18203,15.4,7.91,1.67,3893,769.3333333
MGI:MGI:2667252,216565,3.15,7.9,0.34,192510.5,2596.857143
MGI:MGI:109150,17428,6.99,5.43,0.69,7951,1996.333333
MGI:MGI:3612340,114601,31.68,12.06,2.48,13954,4988
MGI:MGI:1923151,75901,3.53,3.23,0.73,19418.5,2037
MGI:MGI:1925836,78586,NA,NA,NA,58041,1415.5
MGI:MGI:2146813,213556,NA,9.62,NA,55432,3450.666667
MGI:MGI:1098670,102414,12.71,5.04,1.99,6920.5,2020.666667
MGI:MGI:1919782,269003,10.37,9.95,0.96,6430.5,2723.25
MGI:MGI:1915142,67892,NA,7.95,NA,2213,655.5
MGI:MGI:108517,76954,13.44,5.52,1.95,95350,1908.181818
MGI:MGI:2152389,117198,37.31,8.64,4.09,8311,2709.4
MGI:MGI:1925496,78246,24.01,3.9,4.12,1455.5,1271
MGI:MGI:1338034,18676,8.57,8.45,0.76,63876,5494
MGI:MGI:1858271,53332,5.39,10.07,0.49,22299,1673.5
MGI:MGI:1917682,70432,4.86,8.42,0.5,6879.5,2210
MGI:MGI:106924,17279,9.23,12.6,0.84,40449,1185.25
MGI:MGI:1921294,74044,8.37,9.8,0.76,15431,2594.25
MGI:MGI:1922702,75452,15.74,9.35,1.49,43049,3747
MGI:MGI:2444593,320717,10.01,4.95,1.83,29804.5,3438.5
MGI:MGI:1914199,66949,16.77,3.26,4.72,3546,1312
MGI:MGI:1915022,67772,8.67,7.03,1.03,16508.5,2640.071429
MGI:MGI:1918982,71732,17.32,8.23,1.81,6754.5,2192.666667
MGI:MGI:1920076,72826,3.74,3,1.03,16347.5,1884.4
MGI:MGI:1914475,67225,2.58,4.36,0.46,10812.5,2006.5
MGI:MGI:2444782,338355,5.06,7.78,0.54,21634,2878.5
MGI:MGI:1913690,66440,5.06,7.78,0.54,11101.5,2235.5
MGI:MGI:109569,22379,NA,9.13,NA,28106,2845.6
MGI:MGI:96616,16421,NA,21.82,NA,3721,870.2
MGI:MGI:1923935,230861,NA,NA,NA,56075,3075.272727
MGI:MGI:2444804,665775,8.52,11.69,0.69,32314.5,6247.75
MGI:MGI:2144164,103724,9.43,5.5,1.38,13774,1162.5
MGI:MGI:1351623,27355,4.91,9.86,0.45,45070.5,1793.666667
MGI:MGI:1914080,66830,34.31,11.18,2.78,13080,4300
MGI:MGI:1914632,67382,10.38,7.59,1.19,17626.5,2753.2
MGI:MGI:2683547,269437,NA,NA,NA,132903,4823.75
MGI:MGI:1916851,69601,7.41,8.3,0.77,91901.5,4851
MGI:MGI:1929286,56332,59.65,3.79,13.43,1973.5,1980.923077
