gi,est_hits,introns,intronsize,exonsize,avgintronsize
17465374,1,3,614,789,204.6666667
17454050,1,3,36099,789,12033
18563458,1,3,9375,789,3125
18569024,1,4,402,789,100.5
17450684,1,4,33398,789,8349.5
17462061,1,5,22923,789,4584.6
17446273,19,2,1961,786,980.5
14735450,19,7,434281,786,62040.14286
18579598,14,0,0,786,0
18603340,13,4,18532,786,4633
13899247,13,6,8618,786,1436.333333
14752323,11,4,116086,786,29021.5
5803021,8,0,0,786,0
18567044,7,5,5355,786,1071
14763135,7,5,3255,786,651
18583100,7,6,260829,786,43471.5
18571756,7,8,8905,786,1113.125
14741766,4,3,4266,786,1422
14754943,4,3,4265,786,1421.666667
14149916,4,6,26696,786,4449.333333
8923118,4,6,83321,786,13886.83333
18599637,3,3,31791,786,10597
18601943,3,7,67846,786,9692.285714
18547217,2,4,46382,786,11595.5
17474526,1,2,152,786,76
18599131,1,5,44471,786,8894.2
18554308,1,5,54282,786,10856.4
18561957,1,6,35052,786,5842
16164046,1,10,46164,786,4616.4
14762925,19,1,1705,783,1705
17463006,17,3,29982,783,9994
16160833,15,6,16455,783,2742.5
18558368,5,3,38630,783,12876.66667
18577730,4,1,647,783,647
13994248,2,3,18535,783,6178.333333
18582578,2,4,6129,783,1532.25
17487788,1,0,0,783,0
18561536,1,3,9868,783,3289.333333
18566471,1,4,28666,783,7166.5
18561469,1,4,51995,783,12998.75
18588670,1,6,22536,783,3756
16161872,16,6,1518,780,253
18552306,15,5,40783,780,8156.6
18581336,13,0,0,780,0
16164574,13,0,0,780,0
18581373,13,4,11033,780,2758.25
18601495,12,1,5954,780,5954
18553333,10,0,0,780,0
18565896,8,1,19467,780,19467
17437181,6,3,28718,780,9572.666667
18594135,5,0,0,780,0
18582186,5,4,54539,780,13634.75
18573638,4,3,18620,780,6206.666667
12730874,3,3,110864,780,36954.66667
17486919,2,0,0,780,0
18582192,2,5,79468,780,15893.6
18573756,2,5,81586,780,16317.2
18563523,2,5,15337,780,3067.4
17488392,2,5,15336,780,3067.2
18599394,1,1,827,780,827
18560530,1,3,42929,780,14309.66667
17474564,1,4,1197,780,299.25
18563069,1,4,28575,780,7143.75
17485264,1,5,17784,780,3556.8
16163389,1,6,77815,780,12969.16667
18602611,1,8,5560,780,695
13376347,17,2,121634,777,60817
13376778,16,4,13337,777,3334.25
15300132,15,0,0,777,0
11034843,15,2,7225,777,3612.5
18551475,13,5,12808,777,2561.6
14149930,11,3,168906,777,56302
13652697,11,4,7357,777,1839.25
18576362,8,0,0,777,0
14743890,6,4,3926,777,981.5
18568801,6,6,70422,777,11737
13645640,5,1,922,777,922
14724175,5,5,3293,777,658.6
18596803,4,5,5637,777,1127.4
18586807,3,4,19691,777,4922.75
17446057,3,4,22109,777,5527.25
5902148,2,6,10442,777,1740.333333
14766026,1,0,0,777,0
18581144,1,1,8579,777,8579
7705676,1,4,23233,777,5808.25
18578038,1,5,131257,777,26251.4
18550969,1,5,13071,777,2614.2
15295497,18,2,9749,776,4874.5
16165528,17,3,3251,774,1083.666667
13376023,13,4,29089,774,7272.25
14734979,13,4,34645,774,8661.25
18576684,11,4,2429,774,607.25
13376335,8,1,240,774,240
18581035,8,2,10552,774,5276
17455344,8,5,17699,774,3539.8
13259503,6,1,1324,774,1324
4503675,6,4,4802,774,1200.5
17466797,5,2,376,774,188
9910354,5,2,9037,774,4518.5
4885369,5,4,4825,774,1206.25
16118238,3,1,1581,774,1581
18596034,3,5,64974,774,12994.8
17474761,1,3,1703,774,567.6666667
17475528,1,3,4257,774,1419
18588366,1,5,32724,774,6544.8
14772574,19,6,4057,771,676.1666667
14739057,13,8,85856,771,10732
18554636,11,7,101384,771,14483.42857
13236591,10,4,11880,771,2970
8922927,7,1,2185,771,2185
17455614,7,4,6198,771,1549.5
14775530,3,0,0,771,0
18581047,3,1,14623,771,14623
18570437,3,2,1682,771,841
14755302,3,6,29053,771,4842.166667
18587584,3,6,19901,771,3316.833333
17462202,2,7,11178,771,1596.857143
13376527,1,0,0,771,0
17448831,1,4,17053,771,4263.25
18550941,1,4,3601,771,900.25
17439199,1,6,34510,771,5751.666667
18552845,1,6,17708,771,2951.333333
18555486,1,6,105417,771,17569.5
13027824,18,3,579,770,193
18598063,18,8,20037,768,2504.625
14762029,15,0,0,768,0
18567574,15,1,582,768,582
18563171,14,3,34018,768,11339.33333
18550771,13,2,1816,768,908
18600192,13,2,1816,768,908
18570765,13,2,8421,768,4210.5
17481883,13,5,15659,768,3131.8
18574507,13,7,12040,768,1720
18554902,11,4,22642,768,5660.5
14776430,9,0,0,768,0
14735209,9,0,0,768,0
16157978,7,0,0,768,0
18602995,6,4,37336,768,9334
18575754,6,4,30445,768,7611.25
12733304,5,4,14186,768,3546.5
16158008,5,6,18404,768,3067.333333
18585226,3,4,59594,768,14898.5
18594735,3,4,42838,768,10709.5
4557551,3,5,24774,768,4954.8
18546972,2,0,0,768,0
14725447,2,1,543,768,543
18576108,2,1,5772,768,5772
18596614,2,1,30667,768,30667
18545347,2,2,1229,768,614.5
18580269,2,2,3301,768,1650.5
18550965,2,4,6834,768,1708.5
18561937,2,4,27001,768,6750.25
18551348,2,5,100201,768,20040.2
13540525,2,6,20142,768,3357
14754038,1,0,0,768,0
13648987,1,2,1224,768,612
17440535,1,4,65271,768,16317.75
17463795,1,5,1483,768,296.6
18546358,1,5,27968,768,5593.6
17462252,1,6,116956,768,19492.66667
14777157,1,7,8919,768,1274.142857
18581488,13,0,0,765,0
11525878,12,2,18867,765,9433.5
18576690,11,4,3239,765,809.75
18592797,10,6,9328,765,1554.666667
17446509,8,7,39914,765,5702
17482796,6,4,3047,765,761.75
4507609,4,2,3283,765,1641.5
18551977,4,4,52633,765,13158.25
13270473,3,1,1999,765,1999
18591997,3,5,6843,765,1368.6
15318829,2,0,0,765,0
9665236,2,5,4712,765,942.4
14750868,1,0,0,765,0
13651948,1,2,1551,765,775.5
17435830,1,3,11604,765,3868
17456852,1,6,39497,765,6582.833333
17457792,3,3,12798,764,4266
17464720,18,0,0,762,0
14740867,14,2,1297,762,648.5
18548571,12,6,102053,762,17008.83333
18578798,11,1,10762,762,10762
18586363,11,6,1830,762,305
18547340,10,4,9153,762,2288.25
7706659,9,3,55729,762,18576.33333
14728617,7,3,4387,762,1462.333333
17446678,5,0,0,762,0
18551848,4,3,21244,762,7081.333333
18592093,3,4,12881,762,3220.25
18551432,2,0,0,762,0
18594369,2,3,13609,762,4536.333333
18596497,2,5,72285,762,14457
18585946,2,6,65242,762,10873.66667
18600289,1,1,6559,762,6559
18558505,1,4,28714,762,7178.5
18552849,1,4,19465,762,4866.25
18602774,1,5,32028,762,6405.6
14735815,1,9,55413,762,6157
14777660,19,3,643,759,214.3333333
14725568,17,5,85793,759,17158.6
13569891,13,2,4706,759,2353
18571037,13,7,44089,759,6298.428571
13375752,12,1,4570,759,4570
7657249,12,8,15473,759,1934.125
10092621,8,2,2162,759,1081
13540529,6,3,14533,759,4844.333333
18587383,5,1,2332,759,2332
8923077,5,2,8749,759,4374.5
14777907,5,3,7541,759,2513.666667
17474593,4,5,8247,759,1649.4
18586151,4,6,36129,759,6021.5
14756187,4,6,13919,759,2319.833333
18590382,3,5,6551,759,1310.2
13994287,2,1,8282,759,8282
17449055,2,2,7361,759,3680.5
17439492,2,3,1804,759,601.3333333
18600226,2,3,23637,759,7879
18551574,2,4,23008,759,5752
18593719,2,5,45778,759,9155.6
14772258,1,3,643,759,214.3333333
18569103,1,5,22097,759,4419.4
18599055,18,3,42929,756,14309.66667
18572219,13,1,4926,756,4926
11342670,9,4,3283,756,820.75
18561824,9,4,291,756,72.75
8393147,9,5,111694,756,22338.8
18547548,9,6,27236,756,4539.333333
18605019,8,7,4479,756,639.8571429
13273315,5,1,843,756,843
18601995,5,2,2862,756,1431
18582188,5,3,50782,756,16927.33333
18553865,5,3,20683,756,6894.333333
18587362,5,4,2647,756,661.75
14757104,5,6,1790,756,298.3333333
18563377,4,0,0,756,0
18569688,3,3,16162,756,5387.333333
11545747,3,4,3860,756,965
18581879,3,5,59699,756,11939.8
18587947,3,8,9109,756,1138.625
17446121,2,1,144,756,144
17475915,2,4,57044,756,14261
18564461,2,6,129285,756,21547.5
17452988,1,2,202,756,101
18587240,1,2,6567,756,3283.5
18553902,1,6,60335,756,10055.83333
18600285,1,8,37309,756,4663.625
18569086,18,1,35207,753,35207
5803199,18,4,2342,753,585.5
18559312,18,6,16105,753,2684.166667
18577429,18,8,91438,753,11429.75
14771007,15,3,11170,753,3723.333333
13899295,13,5,13811,753,2762.2
17477115,11,3,15664,753,5221.333333
18589767,10,4,5483,753,1370.75
15029508,7,1,2619,753,2619
13654196,7,6,42871,753,7145.166667
18602440,6,0,0,753,0
13249342,6,1,8406,753,8406
18575246,5,3,11108,753,3702.666667
11425484,4,3,18392,753,6130.666667
18553461,3,0,0,753,0
17482691,3,3,2405,753,801.6666667
18546005,3,6,32663,753,5443.833333
18547358,3,6,1172,753,195.3333333
18546658,2,0,0,753,0
18564072,2,6,21344,753,3557.333333
18576021,1,0,0,753,0
18604835,1,3,11044,753,3681.333333
17454948,1,4,5692,753,1423
18560096,1,4,37564,753,9391
18598923,1,5,67761,753,13552.2
17458265,1,5,61067,753,12213.4
13375827,11,0,0,750,0
16160617,10,2,11903,750,5951.5
13636714,8,3,3640,750,1213.333333
18570262,8,5,14749,750,2949.8
18604597,7,0,0,750,0
4557522,6,3,15045,750,5015
18582950,6,4,45757,750,11439.25
18604757,5,2,51915,750,25957.5
18543660,4,1,130,750,130
18566552,4,4,23689,750,5922.25
18570941,3,6,24388,750,4064.666667
8922350,2,4,8683,750,2170.75
18549090,2,5,22842,750,4568.4
18570031,2,5,36827,750,7365.4
17474556,1,0,0,750,0
14766953,1,1,597,750,597
18548506,1,3,12355,750,4118.333333
18561401,1,3,47248,750,15749.33333
18590208,1,7,13444,750,1920.571429
14161692,15,0,0,747,0
13994240,13,5,9329,747,1865.8
18567096,12,5,12028,747,2405.6
18598384,12,7,11064,747,1580.571429
18556802,7,3,36057,747,12019
18553225,7,4,13622,747,3405.5
18598434,7,6,12040,747,2006.666667
18563127,5,3,36822,747,12274
14738170,4,3,2758,747,919.3333333
18603185,3,2,5398,747,2699
18604755,3,4,3546,747,886.5
17456775,2,4,8629,747,2157.25
18547972,2,5,82354,747,16470.8
18597369,2,7,24522,747,3503.142857
18563466,2,7,103857,747,14836.71429
17466116,1,0,0,747,0
18583953,1,1,1462,747,1462
18547621,1,3,21939,747,7313
18563775,1,5,120642,747,24128.4
14743031,18,5,8095,744,1619
13644703,17,3,9016,744,3005.333333
18587735,16,0,0,744,0
14734813,16,4,13546,744,3386.5
4758368,16,4,193079,744,48269.75
17479608,12,4,4571,744,1142.75
18562682,9,0,0,744,0
18565876,9,4,2789,744,697.25
18563235,7,3,11724,744,3908
14765875,6,1,3158,744,3158
18596461,5,2,1353,744,676.5
18587985,4,4,2263,744,565.75
18601647,4,4,25642,744,6410.5
18574895,4,5,42852,744,8570.4
18544804,4,7,11941,744,1705.857143
18605210,3,3,19938,744,6646
18566284,3,5,31029,744,6205.8
18591217,3,6,16481,744,2746.833333
14749584,3,8,57314,744,7164.25
9624971,2,0,0,744,0
18545314,2,1,948,744,948
18603876,2,3,23960,744,7986.666667
4502907,1,4,1984,744,496
17473580,1,5,38342,744,7668.4
17478310,1,5,89328,744,17865.6
13569919,19,5,21810,741,4362
14721322,16,3,42415,741,14138.33333
13375622,15,0,0,741,0
14763713,11,0,0,741,0
15529990,11,4,2277,741,569.25
13641501,10,0,0,741,0
18585337,9,5,50120,741,10024
14724555,7,2,18257,741,9128.5
13376824,6,3,4622,741,1540.666667
17481124,5,4,3017,741,754.25
16418435,5,5,1676,741,335.2
18571910,4,1,43220,741,43220
13646189,4,4,3870,741,967.5
18566602,4,6,50901,741,8483.5
14765032,3,0,0,741,0
16166007,3,5,20002,741,4000.4
18604775,3,6,42140,741,7023.333333
17484123,3,6,58629,741,9771.5
14730808,3,7,37999,741,5428.428571
18576716,2,3,786,741,262
18545555,2,4,8642,741,2160.5
14776681,2,5,9362,741,1872.4
14775519,2,7,10110,741,1444.285714
18600375,1,2,874,741,437
18573307,1,3,10040,741,3346.666667
17482636,1,3,8200,741,2733.333333
17469107,1,3,24959,741,8319.666667
17451537,1,3,33014,741,11004.66667
18567977,1,4,2697,741,674.25
18585976,1,5,9581,741,1916.2
14760286,19,6,10529,738,1754.833333
18576489,16,3,2789,738,929.6666667
18555676,15,6,74981,738,12496.83333
18593699,14,0,0,738,0
7706589,14,0,0,738,0
18603841,14,4,10005,738,2501.25
18572403,13,1,41954,738,41954
18554582,12,2,6478,738,3239
17482606,10,0,0,738,0
18594763,10,2,2047,738,1023.5
18600043,10,4,26692,738,6673
14754443,10,6,7941,738,1323.5
18601129,10,6,29799,738,4966.5
8922289,8,3,15160,738,5053.333333
18548417,6,0,0,738,0
13376660,6,3,9866,738,3288.666667
14724167,6,9,28563,738,3173.666667
18567986,4,4,5948,738,1487
13639369,4,5,290346,738,58069.2
18577521,3,5,25510,738,5102
18552666,2,0,0,738,0
17445126,2,4,40513,738,10128.25
18588510,2,5,24996,738,4999.2
17466513,1,1,690,738,690
18566863,1,4,23832,738,5958
18594761,1,5,36992,738,7398.4
18592575,1,6,69813,738,11635.5
17458198,17,4,4581,735,1145.25
16156226,15,6,41534,735,6922.333333
18561784,10,3,10437,735,3479
11419201,9,0,0,735,0
8923212,7,1,28377,735,28377
18549876,7,3,31353,735,10451
14790152,6,3,25064,735,8354.666667
18545564,6,6,60929,735,10154.83333
18602664,5,1,924,735,924
18568684,5,5,83441,735,16688.2
18577400,5,6,60221,735,10036.83333
18571597,3,0,0,735,0
13591870,3,2,2370,735,1185
17442822,2,0,0,735,0
18566738,2,2,7829,735,3914.5
13375656,2,3,3731,735,1243.666667
13376826,2,3,5347,735,1782.333333
18576068,2,4,37011,735,9252.75
13632100,2,6,6906,735,1151
18564070,1,0,0,735,0
17446444,1,4,123947,735,30986.75
18560409,1,4,14415,735,3603.75
18570043,1,4,53048,735,13262
15147346,1,5,4847,735,969.4
15311762,1,6,6168,735,1028
17487790,1,7,45294,735,6470.571429
18588426,18,2,20562,732,10281
13273317,15,1,785,732,785
11641243,12,1,819,732,819
18585846,12,1,819,732,819
18563818,9,0,0,732,0
16933561,9,2,34676,732,17338
17466159,8,0,0,732,0
18593646,8,0,0,732,0
17445119,8,6,186632,732,31105.33333
18566344,7,3,6465,732,2155
18566006,7,5,24272,732,4854.4
18552604,6,4,667,732,166.75
18595215,5,3,36410,732,12136.66667
14771514,4,0,0,732,0
17486085,4,1,9,732,9
17465690,3,5,2304,732,460.8
18579857,3,5,50602,732,10120.4
18602891,3,6,27726,732,4621
18545508,1,0,0,732,0
18548134,1,1,2057,732,2057
18551291,1,3,12490,732,4163.333333
18599227,1,4,16599,732,4149.75
17444435,1,4,71452,732,17863
18559469,1,5,18488,732,3697.6
18568820,1,5,11349,732,2269.8
18585756,18,5,12521,729,2504.2
18554278,13,4,88081,729,22020.25
18581297,11,3,1827,729,609
9910146,10,6,88308,729,14718
9506629,9,2,709,729,354.5
18572582,9,8,20579,729,2572.375
17458204,6,4,4670,729,1167.5
15312228,6,6,3982,729,663.6666667
13648991,4,2,516,729,258
18603193,4,5,49450,729,9890
18581934,4,9,88619,729,9846.555556
8923493,3,4,13139,729,3284.75
14786577,3,8,42280,729,5285
18600798,2,0,0,729,0
18585712,2,1,8873,729,8873
18560849,2,3,6936,729,2312
18570458,2,6,16109,729,2684.833333
6005920,1,1,673,729,673
18573112,1,2,39050,729,19525
18550769,1,3,33127,729,11042.33333
11321636,1,4,1375,729,343.75
18587941,1,4,6355,729,1588.75
18603515,1,5,36496,729,7299.2
18584518,1,6,68225,729,11370.83333
14770399,15,4,24153,726,6038.25
13655119,12,5,17525,726,3505
18590406,10,0,0,726,0
18599461,10,5,34837,726,6967.4
5031673,10,5,10349,726,2069.8
13637331,9,3,17572,726,5857.333333
17455752,8,0,0,726,0
4505391,8,0,0,726,0
18583270,8,4,4939,726,1234.75
14757721,8,4,11091,726,2772.75
14767733,7,0,0,726,0
18572078,7,1,1798,726,1798
18564124,7,3,12333,726,4111
13637454,7,5,33900,726,6780
17465712,6,4,4768,726,1192
4759246,6,4,2010,726,502.5
7305009,5,3,20185,726,6728.333333
17471787,5,3,58376,726,19458.66667
18549854,4,5,46022,726,9204.4
18604707,3,4,7441,726,1860.25
18577553,2,1,18633,726,18633
18547221,2,4,17661,726,4415.25
18590059,2,5,7590,726,1518
18584878,1,2,3867,726,1933.5
18603870,1,3,26172,726,8724
18582570,1,4,5989,726,1497.25
18592747,1,5,13128,726,2625.6
18552015,1,6,51772,726,8628.666667
14741522,19,5,30921,723,6184.2
18586693,19,7,21105,723,3015
15303323,15,0,0,723,0
15299993,15,2,9742,723,4871
15310248,10,0,0,723,0
18587013,10,4,40924,723,10231
18585827,9,3,7630,723,2543.333333
18578728,8,2,2402,723,1201
9506633,8,9,27107,723,3011.888889
16164555,7,2,3758,723,1879
17443328,7,3,16359,723,5453
18591468,5,0,0,723,0
17458249,5,4,47619,723,11904.75
18578117,4,6,2166,723,361
14729545,3,0,0,723,0
17454156,3,1,68,723,68
18548522,3,2,11398,723,5699
17457954,2,3,10252,723,3417.333333
18563462,2,3,5754,723,1918
13637452,2,5,11512,723,2302.4
18594558,2,12,56914,723,4742.833333
17472000,1,0,0,723,0
14778008,1,1,939,723,939
8922155,1,1,2308,723,2308
17475661,1,2,385,723,192.5
14759011,1,3,4427,723,1475.666667
18599506,1,4,84177,723,21044.25
18596018,1,4,3642,723,910.5
15300045,16,4,24150,720,6037.5
18580989,13,4,15246,720,3811.5
18592927,13,6,7222,720,1203.666667
18545448,11,2,631,720,315.5
18583810,11,4,9540,720,2385
13562092,10,7,39111,720,5587.285714
18598477,9,8,21563,720,2695.375
18588151,6,4,22196,720,5549
17461176,6,5,9736,720,1947.2
18570241,5,0,0,720,0
12741054,5,1,169497,720,169497
11526239,3,0,0,720,0
17485362,2,0,0,720,0
18545262,2,2,80703,720,40351.5
17436812,1,0,0,720,0
7657379,1,1,770,720,770
18566103,1,2,11979,720,5989.5
17465233,1,4,5081,720,1270.25
18595579,1,4,79510,720,19877.5
18589089,1,4,20494,720,5123.5
18591567,1,5,8682,720,1736.4
18578734,1,5,30762,720,6152.4
12728780,17,2,10861,717,5430.5
12739845,17,2,10861,717,5430.5
18587082,17,3,21863,717,7287.666667
17452103,13,2,5373,717,2686.5
10190690,12,6,6259,717,1043.166667
4826708,10,4,6893,717,1723.25
18552591,8,4,12712,717,3178
18598894,6,1,20897,717,20897
8923789,6,2,2696,717,1348
18553895,5,4,10454,717,2613.5
18597832,5,5,61029,717,12205.8
14735745,4,0,0,717,0
18586793,4,3,8013,717,2671
18587790,4,4,5587,717,1396.75
14773504,3,4,3328,717,832
17483118,3,5,18326,717,3665.2
17447984,2,1,79,717,79
17474573,2,1,2709,717,2709
18593202,2,5,82116,717,16423.2
17449622,1,2,666,717,333
18548729,1,3,84961,717,28320.33333
18595328,1,3,57321,717,19107
17456054,1,4,22073,717,5518.25
17485726,1,4,89348,717,22337
18566556,1,5,64299,717,12859.8
18568676,1,5,121454,717,24290.8
17477302,1,5,27349,717,5469.8
18551778,1,6,35448,717,5908
14739320,17,7,18334,714,2619.142857
18586689,16,3,11318,714,3772.666667
16173859,14,1,11945,714,11945
18590977,14,2,1545,714,772.5
13644376,13,5,13057,714,2611.4
5453802,11,1,901,714,901
17449419,8,5,5614,714,1122.8
7706473,7,5,19216,714,3843.2
18572300,6,1,1182,714,1182
16950645,6,1,72,714,72
18581436,3,8,26535,714,3316.875
11416858,2,0,0,714,0
18582041,2,1,1079,714,1079
18553469,2,3,41295,714,13765
18560632,2,4,7132,714,1783
17464105,1,3,8870,714,2956.666667
18550453,1,4,16345,714,4086.25
18603336,14,5,12163,711,2432.6
18573247,13,5,11266,711,2253.2
8922206,11,4,139414,711,34853.5
15299322,10,0,0,711,0
18561614,9,6,26365,711,4394.166667
18557442,8,4,20073,711,5018.25
18604531,7,2,16937,711,8468.5
17484427,7,6,2377,711,396.1666667
18573600,6,3,27540,711,9180
18575664,6,8,117542,711,14692.75
17478204,5,2,375,711,187.5
13653551,5,5,11399,711,2279.8
17461917,5,6,47870,711,7978.333333
18567278,5,7,6225,711,889.2857143
18563151,3,1,44,711,44
17446153,3,3,8551,711,2850.333333
18596283,2,1,117,711,117
18580097,2,4,31606,711,7901.5
18601750,1,3,2562,711,854
18558302,1,3,9643,711,3214.333333
18578523,1,3,3350,711,1116.666667
18547118,1,4,10072,711,2518
18595856,1,4,13587,711,3396.75
18603723,1,5,37385,711,7477
17488094,1,5,4728,711,945.6
18548343,18,1,3722,708,3722
18556855,17,5,11661,708,2332.2
17458347,17,6,8239,708,1373.166667
4502689,13,5,4208,708,841.6
14720677,11,4,25217,708,6304.25
17482854,11,6,5264,708,877.3333333
13376677,9,1,23645,708,23645
16117775,8,2,2659,708,1329.5
18549045,7,7,302208,708,43172.57143
13651537,5,3,10248,708,3416
18581051,5,4,15104,708,3776
18579567,4,2,2236,708,1118
17482540,4,6,2041,708,340.1666667
17457116,3,4,10002,708,2500.5
18602913,2,0,0,708,0
18567947,2,4,18905,708,4726.25
18079328,2,5,8249,708,1649.8
17483128,1,0,0,708,0
18577745,1,0,0,708,0
18556841,1,3,27355,708,9118.333333
17444235,1,4,9352,708,2338
17486558,1,4,21205,708,5301.25
18576009,19,3,148820,705,49606.66667
18546037,18,1,311,705,311
18546051,18,1,311,705,311
8923401,18,1,37152,705,37152
18602040,16,0,0,705,0
6912692,16,3,9777,705,3259
18552419,13,3,8609,705,2869.666667
18604646,13,5,58478,705,11695.6
14759954,11,0,0,705,0
14249316,8,3,1889,705,629.6666667
18587660,7,4,694,705,173.5
13655177,6,0,0,705,0
18563485,6,5,80226,705,16045.2
18603711,5,4,25244,705,6311
14150185,4,0,0,705,0
6912604,4,0,0,705,0
11427718,4,3,25674,705,8558
17438730,4,3,73616,705,24538.66667
18599455,3,1,536,705,536
17437281,2,3,93419,705,31139.66667
